corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm,company_name,text,text_len,revenue,revenue_qoq,revenue_prev_year,revenue_yoy,op_profit,op_profit_qoq,op_profit_prev_year,op_profit_yoy,net_income,net_income_qoq,net_income_yoy,period_year,quarter,unit,consolidated,is_preliminary,text_length,ni_turn,op_turn,revenue_turn,ret_1d,ret_3d,ret_5d,car_1d,car_3d,car_5d,pre_vol_20d,volume_ratio,pre_close,disc_date,disc_year,disc_month,disc_dow,surprise_dir,surprise_mag,beat_qoq,rev_profit_diverge,revenue_eok,mcar_1d,mcar_3d,mcar_5d,sentiment,pos_words,neg_words,sentiment_label,avg_sentence_len,num_count,quarter_inferred,is_consolidated,has_turnaround,rev_profit_div,is_q1,is_q2,is_q3,finbert_score,finbert_neg,finbert_neu,finbert_pos,finbert_label,finbert_tercile
00164742,현대자동차,005380,Y,영업(잠정)실적(공정공시),20210401800536,현대자동차,20210401,유,현대차,"현대자동차/영업(잠정)실적(공정공시)/(2021.04.01)영업(잠정)실적(공정공시) 영업(잠정)실적(공정공시) ※ 동 정보는 잠정치로서 향후 확정치와는 다를 수 있음. 1. 실적내용 단위 : 백만원, % 구분 당기실적 전기실적 전기대비증감율(%) 전년동기실적 전년동기대비증감율(%) (-) (-) (-) 매출액 당해실적 - - - - - 누계실적 - - - - - 영업이익 당해실적 - - - - - 누계실적 - - - - - 법인세비용차감전계속사업이익 당해실적 - - - - - 누계실적 - - - - - 당기순이익 당해실적 - - - - - 누계실적 - - - - - 구분(단위:대,%) 당기실적 (2021년3월) 전기실적 (2021년2월) 전기대비 증감율(%) 전년동기실적 (2020년3월) 전년동기 대비 중감율(%) 국내 73,810 52,102 41.7 72,180 2.3 해외 302,114 248,488 21.6 234,996 28.6 계 375,924 300,590 25.1 307,176 22.4 구분(단위:대,%) 당기누적 (2021년1월~3월) - - 전년동기 누적 (2020년 1월~3월) 전년동기 누적대비 증감율(%) 국내 185,413 - - 159,061 16.6 해외 812,469 - - 744,303 9.2 계 997,882 - - 903,364 10.5 2. 정보제공내역 정보제공자 홍보실 정보제공대상자 언론사 등 정보제공(예정)일시 2021년 4월 1일 15:30 행사명(장소) 보도자료 배포외 3. 연락처(관련부서/전화번호) 홍보실 외(02-3464-8580) 4. 기타 투자판단과 관련한 중요사항 ◎ 판매실적 주요내용 - '21년 3월 전 세계 시장서 총 37만 5,924대 판매, 전년 대비 22.4% 증가 - 국내 시장에서 총 7만 3,810대 판매, 전년 동월 대비 2.3% 증가 … 수소전기차 넥쏘 934대 판매, 월간 최다 판매 달성 - 해외 시장서 총 30만 2,114대 판매, 전년 동월 대비 28.6% 증가 ※ 기타 세부내용은 첨부의 보도자료를 참조하시기 바랍니다. ※ 관련공시 -",1028,,,,,,,,,,,,,,million_won,False,1,1028.0,,,,0.4587,7.3394,5.5046,0.4587,7.3394,5.5046,1.2342,0.76,218000.0,2021-04-01,2021,4,3,zero,,0,0,,-0.3899,5.3988,3.0224,1.0,3,0,positive,55.611111111111114,93,Q1,0,0,0,1,0,0,0.08916158229112625,0.05511636286973953,0.8006057143211365,0.14427794516086578,neutral,bottom
00164742,현대자동차,005380,Y,영업(잠정)실적(공정공시),20210302800414,현대자동차,20210302,유,현대차,"현대자동차/영업(잠정)실적(공정공시)/(2021.03.02)영업(잠정)실적(공정공시) 영업(잠정)실적(공정공시) ※ 동 정보는 잠정치로서 향후 확정치와는 다를 수 있음. 1. 실적내용 단위 : 백만원, % 구분 당기실적 전기실적 전기대비증감율(%) 전년동기실적 전년동기대비증감율(%) (-) (-) (-) 매출액 당해실적 - - - - - 누계실적 - - - - - 영업이익 당해실적 - - - - - 누계실적 - - - - - 법인세비용차감전계속사업이익 당해실적 - - - - - 누계실적 - - - - - 당기순이익 당해실적 - - - - - 누계실적 - - - - - 구분(단위:대,%) 당기실적 (2021년2월) 전기실적 (2021년 1월) 전기대비 증감율(%) 전년동기실적 (2020년2월) 전년동기 대비 증감율(%) 국내 52,102 59,501 -12.4 39,290 32.6 해외 248,146 261,867 -5.2 242,073 2.5 계 300,248 321,368 -6.6 281,363 6.7 구분(단위:대,%) 당기누적 (2021년1월~ 2월) - - 전년동기누적 (2020년1월~ 2월) 전년동기 누적대비 증감율(%) 국내 111,603 - - 86,881 28.5 해외 510,013 - - 509,307 0.1 계 621,616 - - 596,188 4.3 2. 정보제공내역 정보제공자 홍보실 정보제공대상자 언론사 등 정보제공(예정)일시 2021년 3월 2일 15:30 행사명(장소) 보도자료 배포외 3. 연락처(관련부서/전화번호) 홍보실 외(02-3464-8580) 4. 기타 투자판단과 관련한 중요사항 ◎ 판매실적 주요내용 - '21년 2월 전 세계 시장서 총 30만 248대 판매, 전년 대비 6.7% 증가 ·국내 시장에서 총 5만 2,102대 판매, 전년 동월 대비 32.6% 증가 ·해외 시장서 총 24만 8,146대 판매, 전년 동월 대비 2.5% 증가 ※ 기타 세부내용은 첨부의 보도자료를 참조하시기 바랍니다. ※ 관련공시 -",990,,,,,,,,,,,,,,million_won,False,1,990.0,,,,0.8439,-0.8439,-2.7426,0.8439,-0.8439,-2.7426,2.9807,1.44,237000.0,2021-03-02,2021,3,1,zero,,0,0,,-0.1824,-1.8575,-2.1837,1.0,2,0,positive,53.5,91,Q4,0,0,0,0,0,0,0.05693677440285683,0.04891083016991615,0.8452416062355042,0.10584760457277298,neutral,bottom
00164742,현대자동차,005380,Y,영업(잠정)실적(공정공시),20210201800606,현대자동차,20210201,유,현대차,"현대자동차/영업(잠정)실적(공정공시)/(2021.02.01)영업(잠정)실적(공정공시) 영업(잠정)실적(공정공시) ※ 동 정보는 잠정치로서 향후 확정치와는 다를 수 있음. 1. 실적내용 단위 : 백만원, % 구분 당기실적 전기실적 전기대비증감율(%) 전년동기실적 전년동기대비증감율(%) (-) (-) (-) 매출액 당해실적 - - - - - 누계실적 - - - - - 영업이익 당해실적 - - - - - 누계실적 - - - - - 법인세비용차감전계속사업이익 당해실적 - - - - - 누계실적 - - - - - 당기순이익 당해실적 - - - - - 누계실적 - - - - - 구분(단위:대,%) 당기실적 (2021년1월) 전기실적 (2020년12월) 전기대비 증감율(%) 전년동기실적 (2020년1월) 전년동기 대비증감율 (%) 국내 59,501 68,486 -13.1 47.591 25.0 해외 260,458 306,707 -15.1 267,234 -2.5 계 319,959 375,193 -14.7 314,825 1.6 2. 정보제공내역 정보제공자 홍보실 정보제공대상자 언론사 등 정보제공(예정)일시 2021년 2월 1일 15:30 행사명(장소) 보도자료 배포외 3. 연락처(관련부서/전화번호) 홍보실 외(02-3464-8580) 4. 기타 투자판단과 관련한 중요사항 ◎ 판매실적 주요내용 - '21년 1월 전 세계 시장서 총 31만 9,959대 판매, 전년 대비 1.6% 증가 - 국내 시장에서 총 5만 9,501대 판매, 전년 동월 대비 25% 증가 … 제네시스, GV70, GV80 등 라인업 확대 힘입어 전년 동월 대비 283% 성장 - 해외 시장서 총 26만 458대 판매, 전년 동월 대비 2.5% 감소 ※ 기타 세부내용은 첨부의 보도자료를 참조하시기 바랍니다. ※ 관련공시 -",890,,,,,,,,,,,,,,million_won,False,1,890.0,,,,4.1485,7.2052,8.952,4.1485,7.2052,8.952,5.8697,0.37,229000.0,2021-02-01,2021,2,0,zero,,0,0,,1.4497,2.0487,4.0995,0.6,4,1,positive,61.57142857142857,69,Q4,0,0,0,0,0,0,0.06516653299331665,0.05485786125063896,0.8251177072525024,0.12002439796924591,neutral,bottom
00164742,현대자동차,005380,Y,영업(잠정)실적(공정공시),20210104800323,현대자동차,20210104,유,현대차,"현대자동차/영업(잠정)실적(공정공시)/(2021.01.04)영업(잠정)실적(공정공시) 영업(잠정)실적(공정공시) ※ 동 정보는 잠정치로서 향후 확정치와는 다를 수 있음. 1. 실적내용 단위 : 백만원, % 구분 당기실적 전기실적 전기대비증감율(%) 전년동기실적 전년동기대비증감율(%) (-) (-) (-) 매출액 당해실적 - - - - - 누계실적 - - - - - 영업이익 당해실적 - - - - - 누계실적 - - - - - 법인세비용차감전계속사업이익 당해실적 - - - - - 누계실적 - - - - - 당기순이익 당해실적 - - - - - 누계실적 - - - - - 구분(단위:대,%) 당기실적 (2020년12월) 전기실적 (2020년11월) 전기대비 증감율(%) 전년동기실적 (2019년12월) 전년동기 대비증감율(%) 국내 68,486 70,035 -2.2 66,335 3.2 해외 305,484 307,158 -0.5 333,118 -8.3 계 373,970 377,193 -0.9 399,453 -6.4 구분(단위:대,%) 당기누적 (2020년1월~12월) - - 전년동기누적 (2019년1월~12월) 전년동기 누적대비 증감율(%) 국내 787,854 - - 741,842 6.2 해외 2,955,660 - - 3,683,686 -19.8 계 3,743,514 - - 4,425,528 -15.4 2. 정보제공내역 정보제공자 홍보실 정보제공대상자 언론사 등 정보제공(예정)일시 2021년 1월 4일 15:30 행사명(장소) 보도자료 배포외 3. 연락처(관련부서/전화번호) 홍보실 외(02-3464-8580) 4. 기타 투자판단과 관련한 중요사항 ◎ 판매실적 주요내용 - '20년 전 세계 시장서 총 374만 3,514대 판매, 전년 대비 15.4% 감소 … 국내 시장에서 총 78만 7,854대 판매, '19년 대비 6.2% 증가 … 해외 시장서 총 295만 5,660대 판매, '19년 대비 19.8% 감소 ※ 기타 세부내용은 첨부의 보도자료를 참조하시기 바랍니다. ※ 관련공시 -",1006,,,,,,,,,,,,,,million_won,False,1,1006.0,,,,8.0729,5.7292,28.125,8.0729,5.7292,28.125,2.2358,2.95,192000.0,2021-01-04,2021,1,0,zero,,0,0,,5.6027,2.4321,18.4256,0.3333333333333333,2,1,positive,54.388888888888886,97,Q4,0,0,0,0,0,0,0.07174906134605408,0.04386218637228012,0.8405265808105469,0.1156112477183342,neutral,bottom
00164742,현대자동차,005380,Y,영업실적등에대한전망(공정공시),20210104800317,현대자동차,20210104,유,현대차,"현대자동차/영업실적 등에 대한 전망(공정공시)/(2021.01.04)영업실적 등에 대한 전망(공정공시) 영업실적 등에 대한 전망(공정공시) ※ 동 정보는 예측정보로서 향후 실제 결과와는 다를 수 있음 1. 영업실적 전망 내용 구분(단위 : 억원) 2021 사업연도 2022 사업연도 2022 사업연도 대상기간 시작일 2021-01-01 - - 종료일 2021-12-31 - - 매출액 - - - 영업이익 - - - 법인세비용차감전순이익 - - - 당기순이익 - - - 2021년 판매목표(대수) 4,160,000 - - - 국내 741,500 - - - 해외 3,418,500 - - 2. 전망 또는 예측의 근거 - 2021년 판매목표는 주요지표 예측치와 사업환경 등을 감안한 당사 내부기준에 근거하여 수립되었습니다. 3. 정보제공내역 정보제공자 홍보실/IR팀 정보제공대상자 언론사, 투자자 등 정보제공(예정)일시 2021년 1월 4일 15:30 행사명(장소) - 4. 연락처(관련부서/전화번호) 홍보실/IR팀 외(02-3464-8580,3834) 5. 기타 투자판단과 관련한 중요사항 - 상기1의 주요내용은 경영여건 및 시장상황 등에 따라 변동될 수 있습니다. ※ 관련공시 -",603,,,,,,,,,,,,,,hundred_million_won,False,0,603.0,,,,8.0729,5.7292,28.125,8.0729,5.7292,28.125,2.2358,2.95,192000.0,2021-01-04,2021,1,0,zero,,0,0,,5.6027,2.4321,18.4256,1.0,1,0,positive,73.75,37,Q4,0,0,0,0,0,0,0.014113266952335835,0.0019989339634776115,0.9818888306617737,0.016112200915813446,neutral,bottom
00164742,현대자동차,005380,Y,영업(잠정)실적(공정공시),20201201800302,현대자동차,20201201,유,현대차,"현대자동차/영업(잠정)실적(공정공시)/(2020.12.01)영업(잠정)실적(공정공시) 영업(잠정)실적(공정공시) ※ 동 정보는 잠정치로서 향후 확정치와는 다를 수 있음. 1. 실적내용 단위 : 백만원, % 구분 당기실적 전기실적 전기대비증감율(%) 전년동기실적 전년동기대비증감율(%) (-) (-) (-) 매출액 당해실적 - - - - - 누계실적 - - - - - 영업이익 당해실적 - - - - - 누계실적 - - - - - 법인세비용차감전계속사업이익 당해실적 - - - - - 누계실적 - - - - - 당기순이익 당해실적 - - - - - 누계실적 - - - - - 구분(단위: 대, %) 당기실적 (2020년11월) 전기실적 (2020년10월) 전기대비 증감율(%) 전년동기실적 (2019년11월) 전년동기 대비 증감율(%) 국내 70,035 65,669 6.6 63,160 10.9 해외 306,669 321,528 -4.6 330,534 -7.2 계 376,704 387,197 -2.7 393,694 -4.3 구분(단위: 대, %) 당기누적 (2020년1월~11월) - - 전년동기누적 (2019년1월~11월) 전년동기 누적대비 증감율(%) 국내 719,368 - - 675,507 6,5 해외 2,649,687 - - 3,350,568 -20.9 계 3,369,055 - - 4,026,075 -16.3 2. 정보제공내역 정보제공자 홍보실 정보제공대상자 언론사 등 정보제공(예정)일시 2020년 12월 1일 15:30 행사명(장소) 보도자료 배포 외 3. 연락처(관련부서/전화번호) 홍보실 외(02-3464-8580) 4. 기타 투자판단과 관련한 중요사항 ◎ 판매실적 주요내용 - '20년 11월 전 세계 시장서 총 37만 6,704대 판매, 전년 대비 4.3% 감소 … 국내 시장서 총 7만 35대 판매, 전년 동월 대비 10.9% 증가 … 해외 시장서 총 30만 6,669대 판매, 전년 동월 대비 7.2% 감소 ※ 기타 세부내용은 첨부의 보도자료를 참조하시기 바랍니다. ※ 관련공시 -",1011,,,,,,,,,,,,,,million_won,False,1,1011.0,,,,1.1019,8.2645,6.6116,1.1019,8.2645,6.6116,1.3224,0.88,181500.0,2020-12-01,2020,12,1,zero,,0,0,,-0.554,4.2171,0.6648,0.3333333333333333,2,1,positive,57.94117647058823,95,Q3,0,0,0,0,0,1,0.033211976289749146,0.04669594019651413,0.873396098613739,0.07990791648626328,neutral,bottom
00164742,현대자동차,005380,Y,영업(잠정)실적(공정공시),20201102800320,현대자동차,20201102,유,현대차,"현대자동차/영업(잠정)실적(공정공시)/(2020.11.02)영업(잠정)실적(공정공시) 영업(잠정)실적(공정공시) ※ 동 정보는 잠정치로서 향후 확정치와는 다를 수 있음. 1. 실적내용 단위 : 백만원, % 구분 당기실적 전기실적 전기대비증감율(%) 전년동기실적 전년동기대비증감율(%) (-) (-) (-) 매출액 당해실적 - - - - - 누계실적 - - - - - 영업이익 당해실적 - - - - - 누계실적 - - - - - 법인세비용차감전계속사업이익 당해실적 - - - - - 누계실적 - - - - - 당기순이익 당해실적 - - - - - 누계실적 - - - - - 구분(단위: 대, %) 당기실적 (2020년10월) 전기실적 (2020년9월) 전기대비 증감율(%) 전년동기실적 (2019년10월) 전년동기 대비 증감율(%) 국내 65,669 67,080 -2.1 64,912 1.2 해외 320,278 294,631 8.7 337,800 -5.2 계 385,947 361,711 6.7 402,712 -4.2 구분(단위: 대, %) 당기누적 (2020년1월~10월) - - 전년동기누적 (2019년1월~10월) 전년동기 누적대비 증감율(%) 국내 649,333 - - 612,347 6.0 해외 2,341,768 - - 3,020,034 -22.5 계 2,991,101 - - 3,632,381 -17.7 2. 정보제공내역 정보제공자 홍보실 정보제공대상자 언론사 등 정보제공(예정)일시 2020년 11월 2일 15:30 행사명(장소) 보외자료 배포 외 3. 연락처(관련부서/전화번호) 홍보실 외(02-3464-8580) 4. 기타 투자판단과 관련한 중요사항 ◎ 판매실적 주요내용 - '20년 10월 전 세계 시장서 총 38만 5,947대 판매, 전년 대비 4.2% 감소 … 국내 시장서 총 6만 5,669대 판매, 전년 동월 대비 1.2% 증가 … 해외 시장서 총 32만 278대 판매, 전년 동월 대비 5.2% 감소 ※ 기타 세부내용은 첨부의 보도자료를 참조하시기 바랍니다. ※ 관련공시 -",1008,,,,,,,,,,,,,,million_won,False,1,1008.0,,,,3.6474,4.2553,3.6474,3.6474,4.2553,3.6474,2.0371,0.48,164500.0,2020-11-02,2020,11,0,zero,,0,0,,2.1914,0.2781,-2.9402,0.3333333333333333,2,1,positive,54.5,95,Q3,0,0,0,0,0,1,0.048138927668333054,0.05207926407456398,0.8477025032043457,0.10021819174289703,neutral,bottom
00164742,현대자동차,005380,Y,연결재무제표기준영업(잠정)실적(공정공시),20201026800211,현대자동차,20201026,유,현대차,"현대자동차/연결재무제표기준영업(잠정)실적(공정공시)/(2020.10.26)연결재무제표기준영업(잠정)실적(공정공시) 연결재무제표 기준 영업(잠정)실적(공정공시) ※ 동 정보는 잠정치로서 향후 확정치와는 다를 수 있음. 1. 연결실적내용 단위 : 백만원, % 구분 당기실적 전기실적 전기대비증감율(%) 전년동기실적 전년동기대비증감율(%) (2020년 3분기) (2020년 2분기) (2019년 3분기) 매출액 당해실적 27,575,812 21,858,991 26.2% 26,968,853 2.3% 누계실적 74,754,251 47,178,439 - 77,922,285 -4.1% 영업이익 당해실적 -313,823 590,321 적자전환 378,520 적자전환 누계실적 1,140,274 1,454,097 - 2,441,116 -53.3% 법인세비용차감전계속사업이익 당해실적 -362,301 596,266 적자전환 429,016 적자전환 누계실적 958,233 1,320,534 - 3,031,803 -68.4% 당기순이익 당해실적 -188,801 377,270 적자전환 460,499 적자전환 누계실적 741,151 929,952 - 2,413,580 -69.3% 지배기업 소유주지분 순이익 당해실적 -336,061 227,386 적자전환 426,911 적자전환 누계실적 354,639 690,700 - 2,175,648 -83.7% - - - - - - 2. 정보제공내역 정보제공자 IR팀 정보제공대상자 국내외 투자자 및 언론 등 정보제공(예정)일시 2020년10월 26일 14:00 행사명(장소) 2020년 3분기 경영실적 발표 (Conference Call) 3. 연락처(관련부서/전화번호) IR팀 (02-3464-3804) 4. 기타 투자판단과 관련한 중요사항 1. 상기 내용은 한국채택국제회계기준(K-IFRS)에 따라 작성된 연결기준의 잠정영업실적입니다. 2. 상기 내용은 당사 및 종속회사의 외부감사인 검토결과 일부 달라질 수 있습니다. 3. 기타 상세 정보는 첨부자료 또는 당사 IR홈페이지 자료를 참조바랍니다. (www.hyundai.com ▷ 회사소개 ▷ IR정보 ▷ IR현황 ▷ 경영실적발표) ※ 관련공시 2020-10-19 기업설명회(IR) 개최(안내공시)",1104,27575812.0,26.2,26968853.0,2.3,-313823.0,,,,-188801.0,,,,,million_won,True,1,1104.0,loss_turn,loss_turn,,2.6946,3.8922,-1.497,2.6946,3.8922,-1.497,2.1987,1.32,167000.0,2020-10-26,2020,10,0,zero,,0,0,275758.12,3.4105,4.5509,2.4703,-0.3333333333333333,1,2,negative,59.388888888888886,116,Q3,1,1,0,0,0,1,-0.14582830667495728,0.4727765619754791,0.20027518272399902,0.32694825530052185,neutral,bottom
00164742,현대자동차,005380,Y,영업(잠정)실적(공정공시),20201005800276,현대자동차,20201005,유,현대차,"현대자동차/영업(잠정)실적(공정공시)/(2020.10.05)영업(잠정)실적(공정공시) 영업(잠정)실적(공정공시) ※ 동 정보는 잠정치로서 향후 확정치와는 다를 수 있음. 1. 실적내용 단위 : 백만원, % 구분 당기실적 전기실적 전기대비증감율(%) 전년동기실적 전년동기대비증감율(%) (-) (-) (-) 매출액 당해실적 - - - - - 누계실적 - - - - - 영업이익 당해실적 - - - - - 누계실적 - - - - - 법인세비용차감전계속사업이익 당해실적 - - - - - 누계실적 - - - - - 당기순이익 당해실적 - - - - - 누계실적 - - - - - 구분(단위: 대, %) 당기실적 (2020년9월) 전기실적 (2020년8월) 전기대비 증감율(%) 전년동기실적 (2019년9월) 전년동기 대비 증감율(%) 국내 67,080 54,590 22.9 50,139 33.8 해외 293,682 264,110 11.2 330,771 -11.2 계 360,762 318,700 13.2 380,910 -5.3 구분(단위: 대, %) 당기누적 (2020년1월~ 9월) - - 전년동기누적 (2019년1월~9월) 전년동기 누적대비 증감율(%) 국내 583,664 - - 547,435 6.6 해외 2,020,541 - - 2,682,234 -24.7 계 2,604,205 - - 3,229,669 -19.4 2. 정보제공내역 정보제공자 홍보실 정보제공대상자 언론사 등 정보제공(예정)일시 2020년 10월 5일 15:30 행사명(장소) 보도자료 배포 외 3. 연락처(관련부서/전화번호) 홍보실 외(02-3464-8580) 4. 기타 투자판단과 관련한 중요사항 ◎ 판매실적 주요내용 - '20년 9월 전 세계 시장서 총 36만 762대 판매, 전년 대비 5.3% 감소 … 국내 시장서 총 6만 7,080대 판매, 전년 동월 대비 33.8% 증가 … 해외 시장서 총 29만 3,682대 판매, 전년 동월 대비 11.2% 감소 ※ 기타 세부내용은 첨부의 보도자료를 참조하시기 바랍니다. ※ 관련공시 -",1010,,,,,,,,,,,,,,million_won,False,1,1010.0,,,,4.7619,2.521,0.8403,4.7619,2.521,0.8403,2.2762,1.11,178500.0,2020-10-05,2020,10,0,zero,,0,0,,3.4685,-0.0156,-2.4176,0.3333333333333333,2,1,positive,54.611111111111114,95,Q3,0,0,0,0,0,1,0.030034780502319336,0.04021477699279785,0.889535665512085,0.07024955749511719,neutral,bottom
00164742,현대자동차,005380,Y,영업(잠정)실적(공정공시),20200901800251,현대자동차,20200901,유,현대차,"현대자동차/영업(잠정)실적(공정공시)/(2020.09.01)영업(잠정)실적(공정공시) 영업(잠정)실적(공정공시) ※ 동 정보는 잠정치로서 향후 확정치와는 다를 수 있음. 1. 실적내용 단위 : 백만원, % 구분 당기실적 전기실적 전기대비증감율(%) 전년동기실적 전년동기대비증감율(%) (-) (-) (-) 매출액 당해실적 - - - - - 누계실적 - - - - - 영업이익 당해실적 - - - - - 누계실적 - - - - - 법인세비용차감전계속사업이익 당해실적 - - - - - 누계실적 - - - - - 당기순이익 당해실적 - - - - - 누계실적 - - - - - 구분(단위: 대, %) 당기실적 (2020년8월) 전기실적 (2020년7월) 전기대비 증감율(%) 전년동기실적 (2019년8월) 전년동기 대비 증감율 (%) 국내 54,590 77,381 -29.5 52,897 3.2 해외 258,400 240,022 7.7 311,693 -17.1 계 312,990 317,403 -1.4 364,590 -14.2 구분(단위: 대, %) 당기누적 (2020년1월~ 8월) - - 전년동기누적 (2019년1월~ 8월) 전년동기 누적대비 증감율(%) 국내 516,584 - - 497,296 3.9 해외 1,721,149 - - 2,351,463 -26.8 계 2,237,733 - - 2,848,759 -21.4 2. 정보제공내역 정보제공자 홍보실 정보제공대상자 언론사 등 정보제공(예정)일시 2020년 9월 1일 15:30 행사명(장소) 보도자료 배포 외 3. 연락처(관련부서/전화번호) 홍보실 외(02-3464-8580) 4. 기타 투자판단과 관련한 중요사항 ◎ 판매실적 주요내용 - '20년 8월 전 세계 시장서 총 31만 2,990대 판매, 전년 대비 14.2% 감소 … 국내 시장서 총 5만 4,590대 판매, 전년 동월 대비 3.2% 증가 … 해외 시장서 총 25만 8,400대 판매, 전년 동월 대비 17.1% 감소 ※ 기타 세부내용은 첨부의 보도자료를 참조하시기 바랍니다. ※ 관련공시 -",1013,,,,,,,,,,,,,,million_won,False,1,1013.0,,,,1.983,0.0,-3.6827,1.983,0.0,-3.6827,5.0084,0.69,176500.0,2020-09-01,2020,9,1,zero,,0,0,,0.9779,-2.9976,-6.1782,0.3333333333333333,2,1,positive,54.77777777777778,96,Q2,0,0,0,0,1,0,0.07073526084423065,0.04244887828826904,0.8443670272827148,0.1131841391324997,neutral,bottom
00164742,현대자동차,005380,Y,영업(잠정)실적(공정공시),20200803800250,현대자동차,20200803,유,현대차,"현대자동차/영업(잠정)실적(공정공시)/(2020.08.03)영업(잠정)실적(공정공시) 영업(잠정)실적(공정공시) ※ 동 정보는 잠정치로서 향후 확정치와는 다를 수 있음. 1. 실적내용 단위 : 백만원, % 구분 당기실적 전기실적 전기대비증감율(%) 전년동기실적 전년동기대비증감율(%) (-) (-) (-) 매출액 당해실적 - - - - - 누계실적 - - - - - 영업이익 당해실적 - - - - - 누계실적 - - - - - 법인세비용차감전계속사업이익 당해실적 - - - - - 누계실적 - - - - - 당기순이익 당해실적 - - - - - 누계실적 - - - - - 구분(단위: 대, %) 당기실적 (2020년7월) 전기실적 (2020년6월) 전기대비 증감율(%) 전년동기실적 (2019년7월) 전년동기 대비 증감율 (%) 국내 77,381 83,700 -7.5 60,286 28.4 해외 235,716 226,127 4.2 297,576 -20.8 계 313,097 309,827 1.1 357,862 -12.5 구분(단위: 대, %) 당기누적 (2020년1월~ 7월) - - 전년동기누적 (2019년1월~ 7월) 전년동기 누적대비 증감율(%) 국내 461,994 - - 444,399 4.0 해외 1,458,450 - - 2,039,770 -28.5 계 1,920,444 - - 2,484,169 -22.7 2. 정보제공내역 정보제공자 홍보실 정보제공대상자 언론사 등 정보제공(예정)일시 2020년 8월 3일 15:30 행사명(장소) 보도자료 배포 외 3. 연락처(관련부서/전화번호) 홍보실 외(02-3464-8580) 4. 기타 투자판단과 관련한 중요사항 ◎ 판매실적 주요내용 - '20년 7월 전 세계 시장서 총 31만 3,097 대 판매…전년 대비 12.5% 감소 … 국내 시장서 총 7만 7,381대 판매, 전년 동월 대비 28.4% 증가 … 해외 시장서 총 23만 5,716대 판매, 전년 동월 대비 20.8% 감소 ※ 기타 세부내용은 첨부의 보도자료를 참조하시기 바랍니다. ※ 관련공시 -",1013,,,,,,,,,,,,,,million_won,False,1,1013.0,,,,0.3953,5.9289,16.2055,0.3953,5.9289,16.2055,2.8482,0.77,126500.0,2020-08-03,2020,8,0,zero,,0,0,,0.321,3.1507,11.6576,0.3333333333333333,2,1,positive,54.77777777777778,96,Q2,0,0,0,0,1,0,0.059785399585962296,0.04450026527047157,0.8512140512466431,0.10428566485643387,neutral,bottom
00164742,현대자동차,005380,Y,연결재무제표기준영업(잠정)실적(공정공시),20200723800183,현대자동차,20200723,유,현대차,"현대자동차/연결재무제표기준영업(잠정)실적(공정공시)/(2020.07.23)연결재무제표기준영업(잠정)실적(공정공시) 연결재무제표 기준 영업(잠정)실적(공정공시) ※ 동 정보는 잠정치로서 향후 확정치와는 다를 수 있음. 1. 연결실적내용 단위 : 백만원, % 구분 당기실적 전기실적 전기대비증감율(%) 전년동기실적 전년동기대비증감율(%) (2020년 2분기) (2020년 1분기) (2019년 2분기) 매출액 당해실적 21,858,991 25,319,448 -13.7 26,966,353 -18.9 누계실적 47,178,439 - - 50,953,432 -7.4 영업이익 당해실적 590,321 863,776 -31.7 1,237,725 -52.3 누계실적 1,454,097 - - 2,062,596 -29.5 법인세비용차감전계속사업이익 당해실적 596,266 724,268 -17.7 1,385,986 -57.0 누계실적 1,320,534 - - 2,602,787 -49.3 당기순이익 당해실적 377,270 552,682 -31.7 999,296 -62.2 누계실적 929,952 - - 1,953,081 -52.4 지배기업 소유주지분 순이익 당해실적 227,386 463,314 -50.9 919,260 -75.3 누계실적 690,700 - - 1,748,737 -60.5 - - - - - - 2. 정보제공내역 정보제공자 IR팀 정보제공대상자 국내외 투자자 및 언론 등 정보제공(예정)일시 2020년 7월 23일 14:00 행사명(장소) 2020년 2분기 경영실적 발표 (Conference Call) 3. 연락처(관련부서/전화번호) IR팀 (02-3464-3804) 4. 기타 투자판단과 관련한 중요사항 1. 상기 내용은 한국채택국제회계기준(K-IFRS)에 따라 작성된 연결기준의 잠정영업실적입니다. 2. 상기 내용은 당사 및 종속회사의 외부감사인 검토결과 일부 달라질 수 있습니다. 3. 기타 상세 정보는 첨부자료 또는 당사 IR홈페이지 자료를 참조바랍니다. (www.hyundai.com ▷ 회사소개 ▷ IR정보 ▷ IR현황 ▷ 경영실적발표) ※ 관련공시 2020-07-16 기업설명회(IR) 개최(안내공시)",1073,21858991.0,-13.7,26966353.0,-18.9,590321.0,-31.7,1237725.0,-52.3,377270.0,-31.7,-62.2,,,million_won,True,1,1073.0,,,,5.0633,4.2194,5.4852,5.0633,4.2194,5.4852,2.7038,2.54,118500.0,2020-07-23,2020,7,3,negative,large_neg,0,0,218589.91,5.6228,4.704,3.9372,1.0,1,0,positive,39.61538461538461,122,Q2,1,0,0,0,1,0,0.33063381910324097,0.1726248860359192,0.32411637902259827,0.5032587051391602,positive,middle
